temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c2h6_kg_per_kg_ethane,y_co_kg_per_kg_ethane,y_co2_kg_per_kg_ethane,y_c3_kg_per_kg_ethane,y_c4plus_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual,mass_residual
967.3293167612227,0.03270586273343631,0.19418548242118827,3.850586717945793,3.519173495262601,0.24958464563066385,0.9229056895492667,2.5972529976103753,0.21490006758159963,0.008047303619108907,0.01561177361440183,0.0007377904774540684,0.7504153543693362,4.965734690573511e-07,1.703114934916633e-11,0.0027915639079692856,0.007369328426723608,2.360334150353083e-13,-8.126627630805935e-13,-4.881004119442464e-14,-4.440892098500626e-16
817.820817089305,0.7899030319650125,0.1384678679072961,2.395418792461304,3.3247243313529453,0.13170996824336434,0.9447530406372318,1.3351511954192592,0.11609093470785418,0.0027384907844204757,0.008400695582713558,9.060242190230566e-05,0.8682900317566357,8.34737330446428e-08,1.6129175315533157e-12,0.000681247616680787,0.003694428023001112,3.9968028886505635e-15,-6.734610028762495e-15,-1.176869065623908e-14,6.661338147750939e-16
831.068847413674,0.11321384591249957,0.6154981625303622,1.2209235714978233,0.6369234600100524,0.15808903541018193,0.9598963096543878,1.7258710552550223,0.1415752822630081,0.0025341763337225947,0.010227577336901647,0.00019944158842742838,0.8419109645898181,2.6531430505836654e-07,1.3354026501940799e-11,0.0006406291723068682,0.002880579951904116,-5.617728504603292e-14,-1.0629821423248007e-13,1.3313584996367969e-13,2.220446049250313e-16
992.3050918252154,0.5726475098772871,0.14680670829922687,1.7195274190848864,3.8648527769093137,0.9282420297215402,0.7894501773604449,5.689928353944188,0.6836712545729412,0.07501014505202558,0.05894085624748066,0.022218721089282557,0.07175797027845972,0.00028924257570687686,9.775898519817839e-08,0.008611412612885672,0.07958017480441537,-1.894040480010517e-13,7.344819913603812e-13,-5.765313902034318e-14,4.440892098500626e-16
837.4721786499837,0.12484108188611479,0.49408128401591633,4.575048832964454,3.401854946992343,0.04890227765869304,0.9549992837147984,1.2051892246672118,0.04357059568930565,0.0008188631387814902,0.0031359019409564477,2.2988877205197682e-05,0.951097722341307,5.539985467889725e-09,9.245510954368436e-14,9.640357675773794e-05,0.001240827698197513,-2.453592884421596e-14,8.801196398811413e-14,-6.5964267659952375e-15,2.220446049250313e-16
889.5394374710411,1.4499869590476766,0.6662837996453554,2.5473933812794574,1.9109459865739895,0.8023163297952678,0.8464958179511369,4.881978496924344,0.633624283346872,0.052930035143668744,0.050016127366782875,0.006883990242327479,0.1976836702047322,0.0005739788267428142,6.305468335004129e-07,0.009733091281815456,0.048706015722546285,7.749356711883593e-14,-3.8467727160607575e-13,7.287434671636297e-14,-8.881784197001252e-16
877.5381856578188,1.1500747334233523,0.18228427093451463,4.353447605091325,2.878395995897145,0.5520587399141577,0.8769111209778232,3.4351780036670863,0.4516502263119867,0.03099848264395044,0.033671246149379844,0.0013491400502179205,0.44794126008584234,3.816133833261031e-05,7.400110591684512e-09,0.011818057790740766,0.022498481475247134,-2.220446049250313e-15,-5.241556761627396e-15,1.8062051303633204e-14,0.0
945.7571475718413,0.20762295946526355,0.5866461169812868,4.062974274879703,3.419542452595924,0.6286757035060597,0.8985285060194226,4.482195756549026,0.5270112677808756,0.02638485556865185,0.03977895144073209,0.004848817769723946,0.37132429649394033,8.783475014822719e-05,3.7744901309430066e-08,0.009053168701397435,0.02136933030336923,1.7275070263167436e-13,-8.652532981009019e-13,1.7936650542290092e-13,2.220446049250313e-16
824.0509126168591,0.5981383770356037,0.09026883488864904,2.2542881842891136,2.5954204310516746,0.14070289621042187,0.9417560197332066,1.3834816947816266,0.12362400422928903,0.0031088168346777227,0.008950426774459487,0.00010105520112533016,0.8592971037895781,6.871796337043519e-08,9.284331030348288e-13,0.0008053029563573007,0.004098549373081777,-6.439293542825908e-15,9.302737162802007e-15,3.4815692988839634e-14,-3.3306690738754696e-16
940.9356263234838,0.14433973971386937,0.10965132814474517,1.3918776416011163,2.4557340383850477,0.5385409765912819,0.9114432659940644,3.7209544308391003,0.4579412430875573,0.020565087900719297,0.03403236223555279,0.002553125938135132,0.46145902340871814,6.051520223712271e-06,3.2711109201160886e-10,0.006812360024732912,0.016528949604325643,2.1871393585115584e-13,-8.938913681267998e-13,1.7105913834337424e-13,6.661338147750939e-16
